ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Classify_Large,Classify_Red,Classify_Small,Classify_Tiny,Classify_White,Intensity_IntegratedIntensityEdge_SubtractedRed,Intensity_IntegratedIntensity_SubtractedRed,Intensity_LowerQuartileIntensity_SubtractedRed,Intensity_MADIntensity_SubtractedRed,Intensity_MassDisplacement_SubtractedRed,Intensity_MaxIntensityEdge_SubtractedRed,Intensity_MaxIntensity_SubtractedRed,Intensity_MeanIntensityEdge_SubtractedRed,Intensity_MeanIntensity_SubtractedRed,Intensity_MedianIntensity_SubtractedRed,Intensity_MinIntensityEdge_SubtractedRed,Intensity_MinIntensity_SubtractedRed,Intensity_StdIntensityEdge_SubtractedRed,Intensity_StdIntensity_SubtractedRed,Intensity_UpperQuartileIntensity_SubtractedRed,Location_CenterMassIntensity_X_SubtractedRed,Location_CenterMassIntensity_Y_SubtractedRed,Location_CenterMassIntensity_Z_SubtractedRed,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_SubtractedRed,Location_MaxIntensity_Y_SubtractedRed,Location_MaxIntensity_Z_SubtractedRed,Number_Object_Number
1,333,17,25,854,321,849,316,850.8235294117648,317.94117647058823,0.7997667602429288,19,0.5761907849498633,4.652426491681278,1,0.68,1.250364543402942,5.1722561374428,4.47213595499958,2.23606797749979,1.2289954251171864,1.0,3.5355339059327378,4.227363696079095,62.93491175886067,13.071067811865474,0.8947368421052632,0,1,1,0,0,9.51390165090561,13.811231553554535,0.7708123624324799,0.06275361776351929,0.007913877779134857,0.914257824420929,0.914257824420929,0.8649001500823281,0.812425385503208,0.8335009217262268,0.7695310115814209,0.6291512250900269,0.04656064404765282,0.08722697626877887,0.8950330018997192,850.8232343995247,317.9332680934297,0.0,850.8235294117648,317.94117647058823,0,853.0,319.0,0.0,333
1,334,19,20,895,321,890,317,892.1052631578947,318.57894736842104,0.7536452523252464,19,0.6322808964466017,4.918490759365935,1,0.95,1.3268842295691072,5.544698233777089,5.0,2.0,1.2849586085459523,1.0,3.0,4.2956952169149805,-77.17949708784735,13.414213562373096,1.0,0,1,1,0,0,10.79291969537735,14.699470341205597,0.691459447145462,0.06336694955825806,0.019500503533772844,0.8948802947998047,0.8948802947998047,0.8302245919521039,0.773656333747663,0.810087114572525,0.7565090656280518,0.5873121023178101,0.04154532571820039,0.09311633534544363,0.8446990698575974,892.1061484572693,318.59842776582684,0.0,892.1052631578947,318.57894736842104,0,890.0,320.0,0.0,334
1,335,196,240,933,327,918,311,925.5714285714286,318.484693877551,1.0548068018386392,205,0.43277599901417774,15.797308339337176,1,0.8166666666666667,0.9480409097257382,16.745812675698843,17.029386365926403,7.0710678118654755,2.886004108426734,2.8284271247461903,14.0,15.096375061732472,3.3663055573303686,50.97056274847714,0.9560975609756097,1,1,0,0,0,41.86216443777084,166.64077746868134,0.7997869253158569,0.04883980751037598,0.04655253822886441,0.9775526523590088,0.9775526523590088,0.9100470529950183,0.8502080483095986,0.8527402877807617,0.7908368110656738,0.7261961698532104,0.03776458398530512,0.058923738891515,0.8947728872299194,925.6153615222419,318.50008980715546,0.0,925.5714285714286,318.484693877551,0,918.0,318.0,0.0,335
1,336,20,30,230,323,224,318,226.65,319.65,0.8348606886188152,22,0.5585892152911892,5.046265044040321,1,0.6666666666666666,1.1978046321169937,5.554590990237856,5.0990195135927845,2.23606797749979,1.2946461113496086,1.0,4.0,4.607224645181566,-87.85542333559049,14.485281374238571,0.9090909090909091,0,1,1,0,0,10.270700693130493,15.765590131282806,0.6946914196014404,0.0921785831451416,0.012661800230537998,0.9228745698928833,0.9228745698928833,0.8558917244275411,0.7882795065641404,0.8051779866218567,0.7770706415176392,0.6432842016220093,0.047010879525694146,0.09617550458930539,0.8774482011795044,226.63747463442823,319.6518537535897,0.0,226.65,319.65,0,227.0,322.0,0.0,336
1,337,1,1,294,321,293,320,293.0,320.0,0.0,1,0.0,1.1283791670955126,1,1.0,inf,0.0,0.0,1.0,1.0,1.0,0.0,0.0,45.0,0.0,1.0,0,1,0,1,0,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.0,0.0,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.8004217147827148,0.0,0.0,0.8004217147827148,293.0,320.0,0.0,293.0,320.0,0,293.0,320.0,0.0,337
1,338,9,12,173,323,169,320,170.33333333333334,320.6666666666667,0.595563117403313,10,0.8468413944019119,3.385137501286538,1,0.75,1.6790831580707237,4.708788181923399,3.605551275463989,1.0,1.0,1.0,1.8973665961010275,2.504347879633133,-76.717474411461,8.207106781186548,0.9,0,1,1,0,0,7.215680301189423,7.215680301189423,0.7858103811740875,0.025613903999328613,0.0190699100134767,0.8477281928062439,0.8477281928062439,0.8017422556877136,0.8017422556877136,0.808014988899231,0.7539197206497192,0.7539197206497192,0.02987549855031471,0.02987549855031471,0.8299486041069031,170.31512198590528,320.66100907947987,0.0,170.33333333333334,320.6666666666667,0,169.0,320.0,0.0,338
1,339,16,20,344,324,340,319,341.625,321.25,0.7454531602318967,17,0.5083541641390434,4.51351666838205,1,0.8,1.3414659073803088,4.837183752516743,4.242640687119285,2.0,1.239276695296637,1.0,3.0,4.165531580049303,14.87244064847111,12.242640687119286,0.9411764705882353,0,1,1,0,0,9.129334211349487,12.741245031356812,0.7311488389968872,0.10754728317260742,0.06442753794270767,0.9153599739074707,0.9153599739074707,0.8299394737590443,0.7963278144598007,0.770656943321228,0.6364114284515381,0.6364114284515381,0.09102383369570721,0.09327117202070441,0.8960850238800049,341.56244739141016,321.26542980246035,0.0,341.625,321.25,0,340.0,320.0,0.0,339
1,340,6,6,346,323,344,320,344.5,321.0,0.477464829275686,6,0.7905694150420949,2.763953195770684,1,1.0,2.0943951023931953,3.265986323710904,2.23606797749979,1.0,1.0,1.0,1.0,2.0,0.0,6.0,1.0,0,1,1,0,0,4.823421835899353,4.823421835899353,0.7811942100524902,0.050707340240478516,0.032865408383019726,0.8747049570083618,0.8747049570083618,0.8039036393165588,0.8039036393165588,0.8239976167678833,0.6988391876220703,0.6988391876220703,0.06025434132545354,0.06025434132545354,0.8690983057022095,344.5311984552341,320.9896660046842,0.0,344.5,321.0,0,345.0,320.0,0.0,340
1,341,28,36,416,325,410,319,412.0357142857143,321.39285714285717,0.8282348101377135,29,0.4442768086907566,5.970821321441846,1,0.7777777777777778,1.2073870691739297,6.310997552173037,5.830951894845301,2.8284271247461903,1.4482063027315912,1.0,4.949747468305833,5.653956867876944,15.813495302937978,17.071067811865476,0.9655172413793104,0,1,1,0,0,12.482323229312897,21.84441840648651,0.7176727056503296,0.06933462619781494,0.015067028489557176,0.9005256295204163,0.9005256295204163,0.8321548819541931,0.7801578002316611,0.7873286008834839,0.7478237152099609,0.670975923538208,0.04699960278027687,0.06994157304241175,0.8484512567520142,412.0372074458888,321.40785000183064,0.0,412.0357142857143,321.39285714285717,0,415.0,321.0,0.0,341
1,342,15,20,583,323,578,319,579.9333333333333,320.6,0.7208777308044718,16,0.6521405955174382,4.370193722368317,1,0.75,1.3871977968913514,4.9746021616473675,4.123105625617661,2.0,1.1771236166328256,1.0,3.0,3.771236166328254,80.53767779197437,11.65685424949238,0.9375,0,1,1,0,0,8.313016057014465,11.807424068450928,0.7448641955852509,0.05249178409576416,0.02474503716397789,0.8885796070098877,0.8885796070098877,0.8313016057014465,0.7871616045633952,0.8135969936847687,0.76627516746521,0.6377394199371338,0.03506994669277315,0.07208545919657193,0.8508269190788269,579.9251167304466,320.57665895672324,0.0,579.9333333333333,320.6,0,579.0,319.0,0.0,342
1,343,10,12,652,322,648,319,649.5,320.2,0.6202357696493015,10,0.6831300510639732,3.5682482323055424,1,0.8333333333333334,1.612290114395414,4.09878030638384,3.1622776601683795,1.4142135623730951,1.082842712474619,1.0,2.0,2.9933259094191533,90.0,8.82842712474619,1.0,0,1,1,0,0,6.524839460849762,7.975099623203278,0.7285878658294678,0.04188096523284912,0.03252869017248431,0.8809858560562134,0.8809858560562134,0.8156049326062202,0.7975099623203278,0.8391048908233643,0.6891505122184753,0.6891505122184753,0.06529637898980349,0.06872801082932442,0.8605825901031494,649.4793233696489,320.1748883962746,0.0,649.5,320.2,0,648.0,321.0,0.0,343
1,344,19,21,680,323,673,320,676.0,321.0,0.9209301879961413,19,0.9109659701031064,4.918490759365935,1,0.9047619047619048,1.0858586384011444,7.492235046858282,6.324555320336759,2.0,1.201496164460326,1.0,2.0,3.0904084728307817,-83.73559614542424,14.828427124746192,1.0,0,1,1,0,0,11.576986968517303,15.388049602508545,0.7806235551834106,0.03409606218338013,0.01806588577234578,0.910434365272522,0.910434365272522,0.8269276406083789,0.8098973475004497,0.8096196353435516,0.7630236744880676,0.703402042388916,0.04319464281980991,0.050472383177259356,0.8422085642814636,676.0101532745465,321.01494279909264,0.0,676.0,321.0,0,677.0,322.0,0.0,344
1,345,18,20,827,324,822,320,823.7777777777778,321.5,0.7275526948748822,18,0.5840132092439594,4.787307364817192,1,0.9,1.3744708899359803,5.258737584977436,4.47213595499958,2.0,1.2682459513747883,1.0,3.0,4.268749491621899,90.0,12.82842712474619,1.0,0,1,1,0,0,9.77959829568863,13.880657851696014,0.7307203412055969,0.05834007263183594,0.011819748335154055,0.8638372421264648,0.8638372421264648,0.8149665246407191,0.7711476584275564,0.7854753732681274,0.7687591910362244,0.6478818655014038,0.03528934712061982,0.07123365866621043,0.8461210429668427,823.7895597493108,321.49905575559166,0.0,823.7777777777778,321.5,0,826.0,322.0,0.0,345
1,346,3,4,885,322,883,320,883.6666666666666,320.6666666666667,0.309207662451413,3,0.816496580927726,1.9544100476116797,1,0.75,3.2340725067158833,2.3094010767585034,1.4142135623730951,1.0,1.0,1.0,0.7071067811865476,1.3333333333333333,45.0,3.414213562373095,1.0,0,1,0,1,0,2.4473623037338257,2.4473623037338257,0.8167577683925629,0.018361926078796387,0.0067480317907718575,0.8297007083892822,0.8297007083892822,0.8157874345779419,0.8157874345779419,0.8271927237510681,0.7929768562316895,0.7929768562316895,0.01625898418953674,0.01625898418953674,0.8297007083892822,883.6609816588564,320.6630311998127,0.0,883.6666666666666,320.6666666666667,0,883.0,321.0,0.0,346
1,347,18,20,642,324,637,320,639.2222222222222,321.5,0.7275526948748822,18,0.5840132092439594,4.787307364817192,1,0.9,1.3744708899359803,5.258737584977436,4.47213595499958,2.0,1.2682459513747883,1.0,3.0,4.268749491621899,90.0,12.82842712474619,1.0,0,1,1,0,0,9.837720215320587,13.82098239660263,0.7120810747146606,0.05570840835571289,0.022565450581746714,0.8939557671546936,0.8939557671546936,0.8198100179433823,0.7678323553668128,0.785285472869873,0.7613953948020935,0.6163332462310791,0.04166769163661533,0.08383218668345589,0.833304226398468,639.224670151094,321.5224322804056,0.0,639.2222222222222,321.5,0,638.0,323.0,0.0,347
1,348,23,36,869,325,863,319,865.3913043478261,321.5217391304348,0.8113776709510135,24,0.3839896028838194,5.4115163798060095,1,0.6388888888888888,1.2324716784822323,5.656854249492381,5.0990195135927845,2.23606797749979,1.330769516048306,1.0,4.242640687119285,5.2231851887586815,11.309932474020208,15.31370849898476,0.9583333333333334,0,1,1,0,0,10.241062760353088,17.927033603191376,0.7315569519996643,0.07051903009414673,0.015469189565369825,0.8950788974761963,0.8950788974761963,0.8534218966960907,0.7794362436170164,0.8016424477100372,0.793666660785675,0.6091287732124329,0.033000686465342294,0.09080579320764236,0.8652694076299667,865.4066960557656,321.520192795246,0.0,865.3913043478261,321.5217391304348,0,865.0,324.0,0.0,348
1,349,9,9,173,325,170,322,171.0,323.0,0.5658842421045168,9,0.0,3.385137501286538,1,1.0,1.7671458676442586,3.265986323710904,2.8284271247461903,2.0,1.1111111111111112,1.0,2.0,3.265986323710904,45.0,8.0,1.0,0,1,1,0,0,6.525326311588287,7.350220501422882,0.8115449845790863,0.010383248329162598,0.012510087586628138,0.8375580310821533,0.8375580310821533,0.8156657889485359,0.8166911668247647,0.8231058716773987,0.7893598079681396,0.7893598079681396,0.016919641794511137,0.016213488939935922,0.8291487544775009,171.00008886907568,323.0125097719289,0.0,171.0,323.0,0,170.0,324.0,0.0,349
1,350,20,25,243,326,238,321,239.95,323.1,0.7420983898833913,21,0.3929526239966879,5.046265044040321,1,0.8,1.347530211131618,5.215361924162119,4.47213595499958,2.23606797749979,1.2946461113496084,1.0,4.0,4.795831523312719,63.43494882292201,13.65685424949238,0.9523809523809523,0,1,1,0,0,10.108483135700226,15.558745563030243,0.7093596458435059,0.06244546175003052,0.021588125917513547,0.9054613709449768,0.9054613709449768,0.8423735946416855,0.7779372781515121,0.814892590045929,0.7623249292373657,0.6463905572891235,0.03792400266893884,0.08741356053591082,0.8504127860069275,239.95293140486547,323.07861182461863,0.0,239.95,323.1,0,239.0,321.0,0.0,350
1,351,15,20,445,326,440,322,442.3333333333333,323.26666666666665,0.7208777308044718,15,0.5526820968472154,4.370193722368317,1,0.75,1.3871977968913514,4.77795383588526,4.123105625617661,2.0,1.2161760458079525,1.0,3.0,3.981909289096598,84.11585553398967,11.65685424949238,1.0,0,1,1,0,0,7.966408908367157,11.414319336414337,0.7124797999858856,0.05745682120323181,0.04295095350053591,0.9019569158554077,0.9019569158554077,0.7966408908367157,0.7609546224276225,0.7678792774677277,0.7063077688217163,0.6325591802597046,0.06266676859892581,0.07585799739868569,0.8119087666273117,442.32159961294303,323.30798378433485,0.0,442.3333333333333,323.26666666666665,0,443.0,325.0,0.0,351
1,352,19,25,673,326,668,321,669.8421052631579,323.05263157894734,0.7811561998772539,21,0.1347175576035976,4.918490759365935,1,0.76,1.2801537005750372,4.941766144970738,4.47213595499958,2.23606797749979,1.257522222473272,1.0,4.0,4.896717199837056,18.434948822922145,13.65685424949238,0.9047619047619048,0,1,1,0,0,10.205766081809998,15.04554957151413,0.733328104019165,0.08279985189437866,0.045363643224730694,0.9066635370254517,0.9066635370254517,0.8504805068174998,0.7918710300796911,0.8068935871124268,0.7649445533752441,0.6197515726089478,0.047688496771969825,0.08981736923754222,0.8877153396606445,669.8869762190512,323.04596393739723,0.0,669.8421052631579,323.05263157894734,0,672.0,322.0,0.0,352
1,353,14,16,745,326,741,322,742.5,323.2857142857143,0.6664888011383326,14,0.2036532699906393,4.222008245644752,1,0.875,1.500400304239239,4.20883424647321,3.605551275463989,2.0,1.2020305089104422,1.0,3.0,4.120630029101703,90.0,10.82842712474619,1.0,0,1,1,0,0,8.387345016002655,11.264252245426178,0.776521623134613,0.054913461208343506,0.01628288201880135,0.9006819725036621,0.9006819725036621,0.8387345016002655,0.8045894461018699,0.8021629452705383,0.7857876420021057,0.682965874671936,0.03968866316909699,0.0657179606152408,0.8625454902648926,742.4837878811538,323.28723067925023,0.0,742.5,323.2857142857143,0,744.0,322.0,0.0,353
1,354,24,30,898,327,893,321,894.8333333333334,323.4583333333333,0.8128078919015065,25,0.6795137366436659,5.527906391541368,1,0.8,1.2303030149726657,6.426385968277768,5.830951894845301,2.23606797749979,1.3387079251871647,1.0,4.0,4.714800225301215,31.904102974896674,15.656854249492381,0.96,0,1,1,0,0,12.20672982931137,19.265756905078888,0.7587021589279175,0.06408250331878662,0.031693797539708614,0.9499990940093994,0.9499990940093994,0.8719092735222408,0.8027398710449537,0.8227846622467041,0.8008636236190796,0.6213679909706116,0.04650721153896701,0.0963996367096394,0.882717490196228,894.8062115128724,323.4419350511863,0.0,894.8333333333334,323.4583333333333,0,895.0,326.0,0.0,354
